,Unnamed: 0,Date & Time,User IP,Method,Url,Query String,Agent IP,Browser Type,OS,Url_Category,Agent_IP_Category,Login Type,HTTP Status,Test1,Win 32 Status,Sub Status,Cluster Names
3198,194863,2015-03-01 04:06:47,118.244.228.205,GET,/wap/lastread.asp,comicId=12448&chapterId=143260&_=1425182813283,180.159.228.223,Mozilla,1,23,837,1,200,0,0,98,2
3199,194865,2015-03-01 04:06:47,118.244.228.205,GET,/wap/load.asp,comicId=12448&chapterId=143260&imageId=1&_=1425182813285,180.159.228.223,Mozilla,1,26,837,1,200,0,0,84,2
3200,194988,2015-03-01 04:06:54,118.244.228.205,GET,/wap/next.asp,comicId=12448&chapterId=143260&_=1425182813287,180.159.228.223,Mozilla,1,29,837,1,200,0,0,195,2
3201,195028,2015-03-01 04:06:57,118.244.228.205,GET,/wap/next.asp,comicId=12508&chapterId=143193&_=1425182756276,119.4.8.138,Mozilla,1,29,447,1,200,0,0,139,1
3202,195308,2015-03-01 04:07:12,118.244.228.205,GET,/wap/info.asp,id=12397,221.204.172.78,Mozilla,1,20,972,1,200,0,0,201,2
3203,195340,2015-03-01 04:07:15,118.244.228.205,GET,/wap/read.asp,chapterId=127189&comicId=12305,101.226.168.241,Mozilla,2,31,26,0,200,0,0,138,3
3204,195477,2015-03-01 04:07:23,118.244.228.205,GET,/wap/prev.asp,comicId=12448&chapterId=143260&_=1425182813304,180.159.228.223,Mozilla,1,30,837,1,200,0,0,209,2
3205,195510,2015-03-01 04:07:24,118.244.228.205,GET,/wap/info.asp,id=12404,24.189.59.70,Mozilla,1,20,1035,1,200,0,64,1342,4
3206,195522,2015-03-01 04:07:25,118.244.228.205,GET,/wap/read.asp,chapterId=133259&comicId=12445,113.69.242.243,Mozilla,1,31,259,1,200,0,0,237,1
3207,195548,2015-03-01 04:07:27,118.244.228.205,GET,/wap/lastread.asp,comicId=12445&chapterId=133259&_=1425182851367,113.69.242.243,Mozilla,1,23,259,1,200,0,0,156,1
3208,195549,2015-03-01 04:07:27,118.244.228.205,GET,/wap/init.asp,comicId=12445&chapterId=133259&_=1425182851366,113.69.242.243,Mozilla,1,21,259,1,200,0,0,183,1
3209,195556,2015-03-01 04:07:27,118.244.228.205,GET,/wap/load.asp,comicId=12445&chapterId=133259&imageId=0&_=1425182851368,113.69.242.243,Mozilla,1,26,259,1,200,0,0,199,1
3210,195729,2015-03-01 04:07:39,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=143254&imageId=7&_=1425183081145,113.80.39.188,Mozilla,1,26,263,1,200,0,0,276,1
3211,195801,2015-03-01 04:07:44,118.244.228.205,GET,/wap/read.asp,chapterId=142430&comicId=12644,221.204.172.78,Mozilla,1,31,972,1,200,0,0,239,2
3212,195817,2015-03-01 04:07:45,118.244.228.205,GET,/wap/init.asp,comicId=12644&chapterId=142430&_=1425182873780,221.204.172.78,Mozilla,1,21,972,1,200,0,0,86,2
3213,195818,2015-03-01 04:07:45,118.244.228.205,GET,/wap/lastread.asp,comicId=12644&chapterId=142430&_=1425182873781,221.204.172.74,Mozilla,1,23,971,1,200,0,0,115,2
3214,195819,2015-03-01 04:07:45,118.244.228.205,GET,/wap/load.asp,comicId=12644&chapterId=142430&imageId=0&_=1425182873782,221.204.172.78,Mozilla,1,26,972,1,200,0,0,91,2
3215,196126,2015-03-01 04:08:05,118.244.228.205,GET,/wap/info.asp,id=12626,183.13.252.102,Mozilla,2,20,865,0,200,0,0,150,2
3216,196163,2015-03-01 04:08:08,118.244.228.205,GET,/wap/next.asp,comicId=12402&chapterId=136335&_=1425180442140,14.152.69.157,Mozilla,0,29,671,1,200,0,0,223,5
3217,196168,2015-03-01 04:08:08,118.244.228.205,GET,/wap/init.asp,comicId=12402&chapterId=137861&_=1425180442141,14.152.69.121,Mozilla,0,21,649,1,200,0,0,215,5
3218,196198,2015-03-01 04:08:10,118.244.228.205,GET,/wap/read.asp,chapterId=141548&comicId=12626,183.13.252.102,Mozilla,2,31,865,0,200,0,0,191,2
3219,196207,2015-03-01 04:08:10,118.244.228.205,GET,/wap/init.asp,comicId=12626&chapterId=141548&_=1425182900383,183.13.252.102,Mozilla,2,21,865,0,200,0,0,124,2
3220,196208,2015-03-01 04:08:10,118.244.228.205,GET,/wap/lastread.asp,comicId=12626&chapterId=141548&_=1425182900384,183.13.252.102,Mozilla,2,23,865,0,200,0,0,184,2
3221,196211,2015-03-01 04:08:11,118.244.228.205,GET,/wap/load.asp,comicId=12626&chapterId=141548&imageId=0&_=1425182900385,183.13.252.102,Mozilla,2,26,865,0,200,0,0,144,2
3222,196330,2015-03-01 04:08:19,118.244.228.205,GET,/wap/prev.asp,comicId=12644&chapterId=142430&_=1425182873792,221.204.172.78,Mozilla,1,30,972,1,200,0,0,228,2
3223,196339,2015-03-01 04:08:19,118.244.228.205,GET,/wap/prev.asp,comicId=12626&chapterId=141548&_=1425182900393,183.13.252.102,Mozilla,2,30,865,0,200,0,0,126,2
3224,196422,2015-03-01 04:08:25,118.244.228.205,GET,/wap/next.asp,comicId=12443&chapterId=133214&_=1425181948751,223.104.3.207,Mozilla,0,29,1011,1,200,0,0,79,4
3225,196433,2015-03-01 04:08:26,118.244.228.205,GET,/wap/info.asp,id=12332,125.39.18.97,Mozilla,0,20,574,1,200,0,0,148,5
3226,196490,2015-03-01 04:08:33,118.244.228.205,GET,/wap/list.asp,-,211.136.233.158,Mozilla,0,24,918,1,200,0,0,109,2
3227,196511,2015-03-01 04:08:34,118.244.228.205,GET,/wap/list_ajax.asp,page=1,211.136.233.158,Mozilla,0,25,918,1,200,0,0,137,2
3228,196556,2015-03-01 04:08:37,118.244.228.205,GET,/wap/read.asp,chapterId=124631&comicId=12332,125.39.18.97,Mozilla,0,31,574,1,200,0,0,265,5
3229,196580,2015-03-01 04:08:38,118.244.228.205,GET,/wap/read.asp,chapterId=133047&comicId=12439,24.189.59.70,Mozilla,1,31,1035,1,200,0,0,1061,4
3230,196588,2015-03-01 04:08:38,118.244.228.205,GET,/wap/lastread.asp,comicId=12332&chapterId=124631&_=1425182933355,125.39.18.97,Mozilla,0,23,574,1,200,0,0,273,5
3231,196589,2015-03-01 04:08:38,118.244.228.205,GET,/wap/init.asp,comicId=12332&chapterId=124631&_=1425182933354,125.39.18.97,Mozilla,0,21,574,1,200,0,0,339,5
3232,196593,2015-03-01 04:08:39,118.244.228.205,GET,/wap/load.asp,comicId=12332&chapterId=124631&imageId=0&_=1425182933356,125.39.18.97,Mozilla,0,26,574,1,200,0,0,136,5
3233,196646,2015-03-01 04:08:42,118.244.228.205,GET,/wap/init.asp,comicId=12439&chapterId=133047&_=1425182930344,24.189.59.70,Mozilla,1,21,1035,1,200,0,0,839,4
3234,196650,2015-03-01 04:08:43,118.244.228.205,GET,/wap/lastread.asp,comicId=12439&chapterId=133047&_=1425182930345,24.189.59.70,Mozilla,1,23,1035,1,200,0,0,1221,4
3235,196651,2015-03-01 04:08:43,118.244.228.205,GET,/wap/load.asp,comicId=12439&chapterId=133047&imageId=1&_=1425182930347,24.189.59.70,Mozilla,1,26,1035,1,200,0,0,458,4
3236,196700,2015-03-01 04:08:47,118.244.228.205,GET,/wap/next.asp,comicId=12402&chapterId=137861&_=1425180442143,14.152.69.151,Mozilla,0,29,665,1,200,0,0,201,5
3237,196706,2015-03-01 04:08:48,118.244.228.205,GET,/wap/init.asp,comicId=12402&chapterId=137863&_=1425180442144,14.152.69.154,Mozilla,0,21,668,1,200,0,0,218,5
3238,196817,2015-03-01 04:08:55,118.244.228.205,GET,/wap/record.asp,-,211.136.233.166,Mozilla,0,32,920,1,200,0,0,210,2
3239,196895,2015-03-01 04:09:00,118.244.228.205,GET,/wap/next.asp,comicId=12665&chapterId=143289&_=1425211278275,120.33.197.155,Mozilla,0,29,466,1,200,0,0,111,1
3240,197045,2015-03-01 04:09:10,118.244.228.205,GET,/wap/is.asp,-,117.185.27.103,Mozilla,0,22,381,1,200,0,0,98,1
3241,197250,2015-03-01 04:09:23,118.244.228.205,GET,/wap/search.asp,keyword=%E5%A5%87%E5%A5%87%E6%80%AA%E6%80%AA,117.185.27.103,Mozilla,0,35,381,1,200,0,0,109,1
3242,197810,2015-03-01 04:09:58,118.244.228.205,GET,/wap/next.asp,comicId=12535&chapterId=138410&_=1425182970798,113.89.213.221,Mozilla,0,29,266,1,200,0,0,134,1
3243,197906,2015-03-01 04:10:03,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=129708&_=1425182061604,58.215.136.251,Mozilla,0,29,1135,1,200,0,0,95,4
3244,197911,2015-03-01 04:10:03,118.244.228.205,GET,/wap/init.asp,comicId=12402&chapterId=139982&_=1425180442164,14.152.69.152,Mozilla,0,21,666,1,200,0,0,210,5
3245,197914,2015-03-01 04:10:04,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=129709&_=1425182061605,58.215.136.250,Mozilla,0,21,1134,1,200,0,0,93,4
3246,197923,2015-03-01 04:10:04,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=129709&imageId=1&_=1425182061607,58.215.136.237,Mozilla,0,26,1119,1,200,0,0,136,4
3247,198080,2015-03-01 04:10:16,118.244.228.205,GET,/wap/init.asp,comicId=12402&chapterId=142634&_=1425180442167,14.152.69.148,Mozilla,0,21,662,1,200,0,0,200,5
3248,198098,2015-03-01 04:10:17,118.244.228.205,GET,/wap/read.asp,chapterId=127414&comicId=12365,101.226.89.115,Mozilla,2,31,46,0,200,0,0,222,3
3249,198424,2015-03-01 04:10:40,118.244.228.205,GET,/wap/info.asp,id=12393,14.215.29.219,Mozilla,1,20,748,1,200,0,0,239,2
3250,198448,2015-03-01 04:10:41,118.244.228.205,GET,/wap/read.asp,chapterId=130863&comicId=12393,14.215.29.219,Mozilla,1,31,748,1,200,0,0,176,2
3251,198508,2015-03-01 04:10:45,118.244.228.205,GET,/wap/info.asp,id=12418,113.121.214.233,Mozilla,1,20,224,1,200,0,0,145,3
3252,198675,2015-03-01 04:10:56,118.244.228.205,GET,/wap/next.asp,comicId=12332&chapterId=124631&_=1425182933366,125.39.18.97,Mozilla,0,29,574,1,200,0,0,370,5
3253,198773,2015-03-01 04:11:02,118.244.228.205,GET,/wap/init.asp,comicId=12321&chapterId=125144&_=1425183075527,221.204.172.74,Mozilla,1,21,971,1,200,0,0,81,2
3254,198774,2015-03-01 04:11:02,118.244.228.205,GET,/wap/lastread.asp,comicId=12321&chapterId=125144&_=1425183075528,221.204.172.78,Mozilla,1,23,972,1,200,0,0,82,2
3255,199204,2015-03-01 04:11:29,118.244.228.205,GET,/wap/read.asp,chapterId=132432&comicId=12418,113.121.214.233,Mozilla,1,31,224,1,200,0,0,432,3
3256,199247,2015-03-01 04:11:32,118.244.228.205,GET,/wap/init.asp,comicId=12418&chapterId=132432&_=1425183104985,113.121.214.233,Mozilla,1,21,224,1,200,0,0,449,3
3257,199254,2015-03-01 04:11:32,118.244.228.205,GET,/wap/lastread.asp,comicId=12418&chapterId=132432&_=1425183104986,113.121.214.233,Mozilla,1,23,224,1,200,0,0,732,3
3258,199256,2015-03-01 04:11:32,118.244.228.205,GET,/wap/load.asp,comicId=12418&chapterId=132432&imageId=1&_=1425183104988,113.121.214.233,Mozilla,1,26,224,1,200,0,0,278,3
3259,199363,2015-03-01 04:11:40,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=124534&imageId=30&_=1425180121487,117.136.36.67,Mozilla,0,26,354,1,200,0,0,1329,1
3260,199525,2015-03-01 04:11:51,118.244.228.205,GET,/wap/info.asp,id=12580,183.26.29.46,Mozilla,0,20,887,1,200,0,0,217,2
3261,199537,2015-03-01 04:11:51,118.244.228.205,GET,/wap/info.asp,id=12337,27.43.162.67,Mozilla,1,20,1047,1,200,0,0,2690,4
3262,199637,2015-03-01 04:11:58,118.244.228.205,GET,/wap/read.asp,chapterId=139670&comicId=12580,183.26.29.46,Mozilla,0,31,887,1,200,0,0,176,2
3263,199662,2015-03-01 04:12:00,118.244.228.205,GET,/wap/init.asp,comicId=12580&chapterId=139670&_=1425183017719,183.26.29.46,Mozilla,0,21,887,1,200,0,0,113,2
3264,199663,2015-03-01 04:12:00,118.244.228.205,GET,/wap/lastread.asp,comicId=12580&chapterId=139670&_=1425183017720,183.26.29.46,Mozilla,0,23,887,1,200,0,0,118,2
3265,199671,2015-03-01 04:12:00,118.244.228.205,GET,/wap/load.asp,comicId=12580&chapterId=139670&imageId=0&_=1425183017721,183.26.29.46,Mozilla,0,26,887,1,200,0,0,143,2
3266,199866,2015-03-01 04:12:11,118.244.228.205,GET,/wap/info.asp,id=12337,123.83.22.231,Mozilla,0,20,547,1,200,0,0,196,5
3267,199879,2015-03-01 04:12:12,118.244.228.205,GET,/wap/info.asp,id=12567,14.115.30.206,Mozilla,0,20,606,1,200,0,0,182,5
3268,199963,2015-03-01 04:12:20,118.244.228.205,GET,/wap/read.asp,chapterId=143254&comicId=12337,27.43.162.67,Mozilla,1,31,1047,1,200,0,0,1217,4
3269,200072,2015-03-01 04:12:28,118.244.228.205,GET,/wap/read.asp,chapterId=138410&comicId=12535,14.115.30.206,Mozilla,0,31,606,1,200,0,0,178,5
3270,200081,2015-03-01 04:12:29,118.244.228.205,GET,/wap/init.asp,comicId=12535&chapterId=138410&_=1425183166800,14.115.30.206,Mozilla,0,21,606,1,200,0,0,88,5
3271,200082,2015-03-01 04:12:29,118.244.228.205,GET,/wap/lastread.asp,comicId=12535&chapterId=138410&_=1425183166801,14.115.30.206,Mozilla,0,23,606,1,200,0,0,88,5
3272,200083,2015-03-01 04:12:29,118.244.228.205,GET,/wap/load.asp,comicId=12535&chapterId=138410&imageId=0&_=1425183166802,14.115.30.206,Mozilla,0,26,606,1,200,0,0,98,5
3273,200102,2015-03-01 04:12:30,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=143254&_=1425183166381,27.43.162.67,Mozilla,1,23,1047,1,200,0,0,2834,4
3274,200252,2015-03-01 04:12:42,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=143254&_=1425183166380,27.43.162.67,Mozilla,1,21,1047,1,200,0,0,13866,4
3275,200258,2015-03-01 04:12:42,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=143254&imageId=1&_=1425183166383,27.43.162.67,Mozilla,1,26,1047,1,200,0,0,622,4
3276,200303,2015-03-01 04:12:45,118.244.228.205,GET,/wap/next.asp,comicId=12439&chapterId=133047&_=1425182930381,24.189.59.70,Mozilla,1,29,1035,1,200,0,0,967,4
3277,200482,2015-03-01 04:12:56,118.244.228.205,GET,/wap/hot.asp,-,117.185.27.103,Mozilla,0,17,381,1,200,0,0,83,1
3278,200494,2015-03-01 04:12:57,118.244.228.205,GET,/wap/hot_ajax.asp,page=1,117.185.27.103,Mozilla,0,18,381,1,200,0,0,112,1
3279,200525,2015-03-01 04:12:59,118.244.228.205,GET,/wap/next.asp,comicId=12359&chapterId=125874&_=1425183186047,183.13.252.102,Mozilla,2,29,865,0,200,0,0,156,2
3280,200540,2015-03-01 04:13:00,118.244.228.205,GET,/wap/next.asp,comicId=12535&chapterId=138410&_=1425183166805,14.115.30.206,Mozilla,0,29,606,1,200,0,0,103,5
3281,200576,2015-03-01 04:13:02,118.244.228.205,GET,/wap/init.asp,comicId=12402&chapterId=142635&_=1425180442187,14.152.69.149,Mozilla,0,21,663,1,200,0,0,199,5
3282,200783,2015-03-01 04:13:13,118.244.228.205,GET,/wap/next.asp,comicId=12321&chapterId=125144&_=1425183075543,221.204.172.78,Mozilla,1,29,972,1,200,0,0,101,2
3283,200791,2015-03-01 04:13:14,118.244.228.205,GET,/wap/load.asp,comicId=12321&chapterId=125145&imageId=2&_=1425183075547,221.204.172.74,Mozilla,1,26,971,1,200,0,0,119,2
3284,200954,2015-03-01 04:13:24,118.244.228.205,GET,/wap/prev.asp,comicId=12483&chapterId=135767&_=1425183193894,135.0.145.77,Mozilla,1,30,598,1,200,0,0,555,5
3285,200977,2015-03-01 04:13:25,118.244.228.205,GET,/wap/is.asp,-,221.179.161.147,Mozilla,0,22,968,1,200,0,0,42,2
3286,201100,2015-03-01 04:13:33,118.244.228.205,GET,/wap/list.asp,-,24.189.59.70,Mozilla,1,24,1035,1,200,0,0,895,4
3287,201168,2015-03-01 04:13:37,118.244.228.205,GET,/wap/search.asp,keyword=%E5%9D%9B%E4%B9%9D,221.179.161.147,Mozilla,0,35,968,1,200,0,0,49,2
3288,201199,2015-03-01 04:13:38,118.244.228.205,GET,/wap/list_ajax.asp,page=1,24.189.59.70,Mozilla,1,25,1035,1,200,0,0,826,4
3289,201228,2015-03-01 04:13:42,118.244.228.205,GET,/wap/info.asp,id=12384,221.179.161.147,Mozilla,0,20,968,1,200,0,0,111,2
3290,201272,2015-03-01 04:13:44,118.244.228.205,GET,/wap/info.asp,id=12337,175.167.244.56,Mozilla,2,20,782,0,200,0,0,169,2
3291,201338,2015-03-01 04:13:47,118.244.228.205,GET,/wap/is.asp,-,61.49.57.55,Mozilla,0,22,1223,1,200,0,0,38,4
3292,201349,2015-03-01 04:13:48,118.244.228.205,GET,/wap/prev.asp,comicId=12332&chapterId=124636&_=1425183234974,117.136.7.99,Mozilla,0,30,358,1,200,0,0,417,1
3293,201410,2015-03-01 04:13:53,118.244.228.205,GET,/wap/read.asp,chapterId=128206&comicId=12337,175.167.244.56,Mozilla,2,31,782,0,200,0,0,192,2
3294,201421,2015-03-01 04:13:54,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=128206&_=1425183255430,175.167.244.56,Mozilla,2,21,782,0,200,0,0,80,2
3295,201422,2015-03-01 04:13:54,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=128206&_=1425183255431,175.167.244.56,Mozilla,2,23,782,0,200,0,0,104,2
3296,201424,2015-03-01 04:13:54,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=128206&imageId=0&_=1425183255432,175.167.244.56,Mozilla,2,26,782,0,200,0,0,84,2
3297,201440,2015-03-01 04:13:55,118.244.228.205,GET,/wap/read.asp,chapterId=141589&comicId=12384,221.179.161.147,Mozilla,0,31,968,1,200,0,0,163,2
3298,201468,2015-03-01 04:13:57,118.244.228.205,GET,/wap/init.asp,comicId=12384&chapterId=141589&_=1425184005508,221.179.161.147,Mozilla,0,21,968,1,200,0,0,62,2
3299,201470,2015-03-01 04:13:57,118.244.228.205,GET,/wap/lastread.asp,comicId=12384&chapterId=141589&_=1425184005509,221.179.161.147,Mozilla,0,23,968,1,200,0,0,110,2
3300,201473,2015-03-01 04:13:57,118.244.228.205,GET,/wap/load.asp,comicId=12384&chapterId=141589&imageId=0&_=1425184005510,221.179.161.147,Mozilla,0,26,968,1,200,0,0,104,2
3301,201546,2015-03-01 04:14:01,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=143254&_=1425183081183,113.80.39.188,Mozilla,1,29,263,1,200,0,0,300,1
3302,201661,2015-03-01 04:14:10,118.244.228.205,GET,/wap/info.asp,id=12337&page=13,113.80.39.188,Mozilla,1,20,263,1,200,0,0,366,1
3303,201801,2015-03-01 04:14:22,118.244.228.205,GET,/wap/next.asp,comicId=12384&chapterId=141589&_=1425184005513,221.179.161.147,Mozilla,0,29,968,1,200,0,0,67,2
3304,202519,2015-03-01 04:15:12,118.244.228.205,GET,/wap/info.asp,id=12483,114.86.54.254,Mozilla,1,20,294,1,200,0,0,212,1
3305,202654,2015-03-01 04:15:21,118.244.228.205,GET,/wap/read.asp,chapterId=135553&comicId=12483,114.86.54.254,Mozilla,1,31,294,1,200,0,0,202,1
3306,202682,2015-03-01 04:15:22,118.244.228.205,GET,/wap/init.asp,comicId=12483&chapterId=135553&_=1425183343872,114.86.54.254,Mozilla,1,21,294,1,200,0,0,89,1
3307,202684,2015-03-01 04:15:22,118.244.228.205,GET,/wap/lastread.asp,comicId=12483&chapterId=135553&_=1425183343873,114.86.54.254,Mozilla,1,23,294,1,200,0,0,110,1
3308,202687,2015-03-01 04:15:22,118.244.228.205,GET,/wap/load.asp,comicId=12483&chapterId=135553&imageId=0&_=1425183343874,114.86.54.254,Mozilla,1,26,294,1,200,0,0,99,1
3309,202732,2015-03-01 04:15:25,118.244.228.205,GET,/wap/next.asp,comicId=12418&chapterId=132432&_=1425183105001,113.121.214.233,Mozilla,1,29,224,1,200,0,0,270,3
3310,202782,2015-03-01 04:15:27,118.244.228.205,GET,/wap/record.asp,-,61.49.57.55,Mozilla,0,32,1223,1,200,0,0,193,4
3311,202789,2015-03-01 04:15:27,118.244.228.205,GET,/wap/next.asp,comicId=12483&chapterId=135553&_=1425183343875,114.86.54.254,Mozilla,1,29,294,1,200,0,0,178,1
3312,202832,2015-03-01 04:15:29,118.244.228.205,GET,/wap/prev.asp,comicId=12448&chapterId=133504&_=1425183340746,120.198.202.48,Mozilla,0,30,458,1,200,0,64,117,1
3313,202915,2015-03-01 04:15:34,118.244.228.205,GET,/wap/read.asp,chapterId=135769&comicId=12483,207.164.79.90,Mozilla,1,31,907,1,200,0,0,796,2
3314,202927,2015-03-01 04:15:34,118.244.228.205,GET,/wap/lastread.asp,comicId=12483&chapterId=135769&_=1425183354099,207.164.79.90,Mozilla,1,23,907,1,200,0,0,355,2
3315,203163,2015-03-01 04:15:51,118.244.228.205,GET,/wap/init.asp,comicId=12483&chapterId=135769&_=1425183354098,207.164.79.90,Mozilla,1,21,907,1,200,0,1236,17597,2
3316,203260,2015-03-01 04:15:58,118.244.228.205,GET,/wap/load.asp,comicId=12483&chapterId=135771&imageId=0&_=1425183371168,207.164.79.90,Mozilla,1,26,907,1,200,0,0,3972,2
3317,203597,2015-03-01 04:16:19,118.244.228.205,GET,/wap/info.asp,id=12450,218.56.40.252,Mozilla,1,20,942,1,200,0,0,989,2
3318,203709,2015-03-01 04:16:25,118.244.228.205,GET,/wap/read.asp,chapterId=138992&comicId=12450,218.56.40.252,Mozilla,1,31,942,1,200,0,0,161,2
3319,203713,2015-03-01 04:16:26,118.244.228.205,GET,/wap/init.asp,comicId=12450&chapterId=138992&_=1425183407596,218.56.40.252,Mozilla,1,21,942,1,200,0,0,179,2
3320,203717,2015-03-01 04:16:26,118.244.228.205,GET,/wap/lastread.asp,comicId=12450&chapterId=138992&_=1425183407597,218.56.40.252,Mozilla,1,23,942,1,200,0,0,176,2
3321,203718,2015-03-01 04:16:26,118.244.228.205,GET,/wap/load.asp,comicId=12450&chapterId=138992&imageId=0&_=1425183407598,218.56.40.252,Mozilla,1,26,942,1,200,0,0,166,2
3322,203765,2015-03-01 04:16:30,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=128206&_=1425183255466,175.167.244.56,Mozilla,2,29,782,0,200,0,0,137,2
3323,204096,2015-03-01 04:16:54,118.244.228.205,GET,/wap/next.asp,comicId=12337&chapterId=129709&_=1425182061630,58.215.136.246,Mozilla,0,29,1129,1,200,0,0,92,4
3324,204099,2015-03-01 04:16:54,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=131020&_=1425182061631,58.215.136.251,Mozilla,0,21,1135,1,200,0,0,92,4
3325,204215,2015-03-01 04:17:01,118.244.228.205,GET,/wap/next.asp,comicId=12450&chapterId=138992&_=1425183407604,218.56.40.252,Mozilla,1,29,942,1,200,0,0,371,2
3326,204456,2015-03-01 04:17:18,118.244.228.205,GET,/wap/next.asp,comicId=12483&chapterId=135769&_=1425183438871,207.164.79.90,Mozilla,1,29,907,1,200,0,0,389,2
3327,205185,2015-03-01 04:18:02,118.244.228.205,GET,/wap/record.asp,-,117.185.27.103,Mozilla,0,32,381,1,200,0,64,339,1
3328,205402,2015-03-01 04:18:15,118.244.228.205,GET,/wap/info.asp,id=12483&page=10,207.164.79.90,Mozilla,1,20,907,1,200,0,0,761,2
3329,205574,2015-03-01 04:18:24,118.244.228.205,GET,/wap/info.asp,id=12605,180.153.201.214,Mozilla,2,20,807,0,200,0,0,145,2
3330,205765,2015-03-01 04:18:35,118.244.228.205,GET,/wap/info.asp,id=12337,60.218.249.154,Mozilla,0,20,1202,1,200,0,0,163,4
3331,205810,2015-03-01 04:18:37,118.244.228.205,GET,/wap/read.asp,chapterId=131238&comicId=12402&from=timeline&isappinstalled=0,220.200.24.43,Mozilla,1,31,959,1,200,0,0,322,2
3332,205818,2015-03-01 04:18:38,118.244.228.205,GET,/wap/init.asp,comicId=12402&chapterId=131238&_=1425183541079,220.200.24.43,Mozilla,1,21,959,1,200,0,0,105,2
3333,205820,2015-03-01 04:18:38,118.244.228.205,GET,/wap/lastread.asp,comicId=12402&chapterId=131238&_=1425183541080,220.200.24.43,Mozilla,1,23,959,1,200,0,0,120,2
3334,205821,2015-03-01 04:18:38,118.244.228.205,GET,/wap/load.asp,comicId=12402&chapterId=131238&imageId=0&_=1425183541081,220.200.24.43,Mozilla,1,26,959,1,200,0,0,136,2
3335,205884,2015-03-01 04:18:41,118.244.228.205,GET,/wap/read.asp,chapterId=124511&comicId=12337,60.218.249.154,Mozilla,0,31,1202,1,200,0,0,162,4
3336,205907,2015-03-01 04:18:43,118.244.228.205,GET,/wap/init.asp,comicId=12337&chapterId=124511&_=1425183545876,60.218.249.154,Mozilla,0,21,1202,1,200,0,0,77,4
3337,205908,2015-03-01 04:18:43,118.244.228.205,GET,/wap/lastread.asp,comicId=12337&chapterId=124511&_=1425183545877,60.218.249.154,Mozilla,0,23,1202,1,200,0,0,88,4
3338,205912,2015-03-01 04:18:43,118.244.228.205,GET,/wap/load.asp,comicId=12337&chapterId=124511&imageId=1&_=1425183545879,60.218.249.154,Mozilla,0,26,1202,1,200,0,0,99,4
3339,206297,2015-03-01 04:19:08,118.244.228.205,GET,/wap/list.asp,-,183.195.232.24,Mozilla,0,24,870,1,200,0,64,78,2
3340,206324,2015-03-01 04:19:10,118.244.228.205,GET,/wap/list_ajax.asp,page=1,183.195.232.24,Mozilla,0,25,870,1,200,0,0,100,2
